IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location
5836,Monossido di Carbonio,mg/m³,538,Settimo Milanese v. Della Libertà,132,MI,Settimo Milanese,S,28/07/1992,14/07/2011,5036306,504444,45.480268785554635,9.056862031759728,"(45.480268785554635, 9.056862031759728)"
5650,Biossido di Zolfo,µg/m³,503,Milano P.zza Zavattari,122,MI,Milano,S,12/01/1968,14/12/2010,5035847,511082,45.47606340509791,9.141786267186658,"(45.47606340509791, 9.141786267186658)"
6951,PM10 (SM2005),µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,23/09/2000,,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)"
6915,PM10 (SM2005),µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,16/12/2003,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)"
5743,Ozono,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,01/11/1993,19/05/2003,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)"
5562,Biossido di Azoto,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,21/03/2000,30/07/2018,5055150,477613,45.649537127292405,8.71269145828479,"(45.649537127292405, 8.71269145828479)"
5683,Biossido di Zolfo,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,17/02/1991,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)"
5757,PM10,µg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,28/01/2000,17/10/2002,5060449,545762,45.696081938463465,9.587784018279269,"(45.696081938463465, 9.587784018279269)"
6908,PM10 (SM2005),µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,21/02/1998,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)"
10085,Particelle sospese PM2.5,µg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,12/01/2007,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)"
6604,Particolato Totale Sospeso,µg/m³,589,Nembro v.Locatelli,309,BG,Nembro,S,05/06/1991,13/06/2005,5065779,559162,45.743036830343144,9.760535572770022,"(45.743036830343144, 9.760535572770022)"
10036,Benzene,µg/m³,673,Voghera v.Pozzoni,90,PV,Voghera,N,28/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)"
9995,Monossido di Carbonio,mg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)"
6777,Monossido di Carbonio,mg/m³,651,Brescia v.Triumplina,175,BS,Brescia,S,15/01/1999,19/10/2005,5047187,596090,45.57158552261201,10.23148691302886,"(45.57158552261201, 10.23148691302886)"
6845,Ossidi di Azoto,µg/m³,659,Odolo v.Praes,349,BS,Odolo,N,08/10/1990,,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)"
6622,Particolato Totale Sospeso,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,S,17/02/1991,03/10/2002,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)"
6924,PM10 (SM2005),µg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,15/12/1999,02/04/2012,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)"
6870,Benzene,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)"
6715,Biossido di Azoto,µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,24/01/2004,02/02/2012,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)"
6234,Ossidi di Azoto,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)"
12661,Nikel,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,14/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)"
5535,Biossido di Azoto,µg/m³,532,Cuggiono v. Languria,156,MI,Cuggiono,S,01/01/1990,01/01/2017,5038680,484723,45.5014842949991,8.804453762398397,"(45.5014842949991, 8.804453762398397)"
6318,Ossidi di Azoto,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,10/01/1990,30/07/2018,5049180,493668,45.596133932132915,8.91881399306327,"(45.596133932132915, 8.91881399306327)"
20005,BlackCarbon,µg/m³,548,Milano v.Senato,118,MI,Milano,N,30/09/2013,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
10323,Ossidi di Azoto,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,04/10/2007,,5011280,479925,45.254728720788826,8.74415437971093,"(45.254728720788826, 8.74415437971093)"
10279,Biossido di Azoto,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)"
6856,Ossidi di Azoto,µg/m³,660,Ospitaletto v. XXV aprile,155,BS,Ospitaletto,S,01/01/1990,30/07/2018,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)"
30158,Particelle sospese PM2.5,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,13/12/2013,,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)"
5581,Biossido di Azoto,µg/m³,578,Varenna v.Polvani,220,LC,Varenna,S,21/02/1991,07/02/2008,5095134,522088,46.00942283474235,9.285304059583972,"(46.00942283474235, 9.285304059583972)"
12620,Arsenico,ng/m³,542,Meda v. Gagarin,222,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)"
5813,Monossido di Carbonio,mg/m³,511,Abbiategrasso v. Serafino Dell'Uomo,118,MI,Abbiategrasso,S,02/11/1997,25/06/2011,5026880,493223,45.395404490146184,8.913416566778292,"(45.395404490146184, 8.913416566778292)"
10324,Ozono,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,04/10/2007,,5011280,479925,45.254728720788826,8.74415437971093,"(45.254728720788826, 8.74415437971093)"
5846,Monossido di Carbonio,mg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,30/05/1996,30/07/2018,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)"
5511,Biossido di Azoto,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,17/12/1984,01/01/2018,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)"
5544,Biossido di Azoto,µg/m³,541,Limbiate v. F. Turati,181,MB,Limbiate,S,24/11/1994,30/07/2018,5049330,509823,45.597443498230305,9.125948942472387,"(45.597443498230305, 9.125948942472387)"
5739,Ozono,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,29/05/1996,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
6775,Biossido di Azoto,µg/m³,651,Brescia v.Triumplina,175,BS,Brescia,S,15/01/1999,19/10/2005,5047187,596090,45.57158552261201,10.23148691302886,"(45.57158552261201, 10.23148691302886)"
6238,Ossidi di Azoto,µg/m³,562,Mariano Comense v.le Lombardia,256,CO,Mariano Comense,S,01/01/1991,01/03/2015,5059472,514067,45.68865731381679,9.180657768638271,"(45.68865731381679, 9.180657768638271)"
6859,Biossido di Azoto,µg/m³,661,Rezzato v.De Gasperi,147,BS,Rezzato,N,05/08/1992,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)"
5617,Biossido di Zolfo,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,14/10/1976,11/12/2017,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)"
10095,Ossidi di Azoto,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,N,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)"
6781,Biossido di Azoto,µg/m³,652,Brescia v.Turati,154,BS,Brescia,N,13/01/1999,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)"
5547,Biossido di Azoto,µg/m³,544,Cormano v. Edison,153,MI,Cormano,N,24/10/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)"
5615,Biossido di Zolfo,µg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,27/10/1994,21/10/2003,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)"
6390,Ossidi di Azoto,µg/m³,556,Gallarate  P.zza S.Lorenzo,240,VA,Gallarate,S,26/06/1991,30/07/2018,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)"
6342,Ossidi di Azoto,µg/m³,515,Pero SS Sempione,141,MI,Pero,S,10/12/1986,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)"
6419,Ossidi di Azoto,µg/m³,629,Crema v.XI febbraio,79,CR,Crema,N,01/01/2002,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)"
10081,Ozono,µg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,06/02/2007,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)"
5515,Biossido di Azoto,µg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,27/10/1994,30/07/2018,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)"
12598,Piombo,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)"
20487,Monossido di Carbonio,mg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,01/06/2021,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)"
6204,Ossidi di Azoto,µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,N,02/06/1991,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)"
12670,Piombo,ng/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
6867,Biossido di Zolfo,µg/m³,662,Vobarno v.Sottostrada,242,BS,Vobarno,S,16/02/1990,04/01/2012,5054759,617917,45.63635959038354,10.512962803725342,"(45.63635959038354, 10.512962803725342)"
5609,Biossido di Azoto,µg/m³,606,San Giuliano Milanese via Milano,97,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)"
10029,Particolato Totale Sospeso,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,S,05/05/2006,01/01/2017,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
10347,Particelle sospese PM2.5,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,21/12/2007,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)"
6801,Monossido di Carbonio,mg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,18/02/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)"
10167,Biossido di Azoto,µg/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
10018,Benzene,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
12611,Benzo(a)pirene,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)"
9965,PM10 (SM2005),µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,01/01/2006,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)"
6057,Benzene,µg/m³,548,Milano v.Senato,118,MI,Milano,N,01/01/1999,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
6967,Monossido di Carbonio,mg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,S,12/04/2004,04/01/2012,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
10580,Biossido di Zolfo,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,01/09/2010,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)"
10041,Ozono,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)"
5643,Biossido di Zolfo,µg/m³,538,Settimo Milanese v. Della Libertà,132,MI,Settimo Milanese,S,19/05/1992,26/08/2003,5036306,504444,45.480268785554635,9.056862031759728,"(45.480268785554635, 9.056862031759728)"
5715,Ozono,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,11/01/1990,01/01/2018,5049180,493668,45.596133932132915,8.91881399306327,"(45.596133932132915, 8.91881399306327)"
5695,Biossido di Zolfo,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,13/01/2000,11/04/2008,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)"
6230,Ossidi di Azoto,µg/m³,565,Cantù v.Meucci,369,CO,Cantù,N,01/07/1994,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)"
6364,Ossidi di Azoto,µg/m³,517,Turbigo vicolo dello sport,141,MI,Turbigo,N,11/01/1990,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)"
6767,Ozono,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,S,01/01/1983,27/02/2004,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)"
6338,Ossidi di Azoto,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)"
6374,Ossidi di Azoto,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
6414,Monossido di Carbonio,mg/m³,628,Cremona p.zza Libertà,61,CR,Cremona,S,14/11/1994,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)"
5725,Ozono,µg/m³,528,Milano Verziere,116,MI,Milano,N,20/09/1988,,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)"
10019,Biossido di Azoto,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)"
6418,Monossido di Carbonio,mg/m³,629,Crema v.XI febbraio,79,CR,Crema,N,17/05/1996,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)"
20401,Benzene,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,21/02/2017,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)"
12605,Benzo(a)pirene,ng/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,N,17/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)"
30163,Biossido di Azoto,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,13/12/2013,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)"
17162,Particelle sospese PM2.5,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,20/10/2012,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)"
10473,Ossidi di Azoto,µg/m³,1267,Turano Lodigiano v. Gramsci,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)"
6062,Benzene,µg/m³,503,Milano P.zza Zavattari,122,MI,Milano,S,17/01/2000,30/07/2018,5035847,511082,45.47606340509791,9.141786267186658,"(45.47606340509791, 9.141786267186658)"
5652,Biossido di Zolfo,µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)"
6354,Ossidi di Azoto,µg/m³,548,Milano v.Senato,118,MI,Milano,N,21/04/1995,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
5558,Biossido di Azoto,µg/m³,555,Busto Arsizio v.Magenta,222,VA,Busto Arsizio,S,25/05/1991,30/07/2018,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)"
12676,Benzo(a)pirene,ng/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,22/04/2008,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
6632,Particolato Totale Sospeso,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,S,13/01/2000,24/03/2005,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)"
5663,Biossido di Zolfo,µg/m³,593,Ciserano c.so Europa,159,BG,Ciserano,S,13/06/1991,03/06/2003,5048846,547278,45.591548429500484,9.606127731575759,"(45.591548429500484, 9.606127731575759)"
6939,PM10 (SM2005),µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,05/12/2000,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)"
5648,Biossido di Zolfo,µg/m³,507,Villasanta v. A. Volta,176,MB,Villasanta,S,18/12/1976,03/05/1999,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)"
10584,Ozono,µg/m³,1274,Perledo P.zza della stazione,212,LC,Perledo,N,01/09/2010,,5095846,522171,46.01582830438376,9.286409208680807,"(46.01582830438376, 9.286409208680807)"
6619,Particolato Totale Sospeso,µg/m³,561,Como v.Cattaneo,202,CO,Como,S,17/02/1991,02/01/2000,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)"
12669,Cadmio,ng/m³,703,Schivenoglia v. Malpasso,NULL,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)"
12608,Arsenico,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)"
6298,Ossidi di Azoto,µg/m³,529,Cinisello Balsamo v.Lincoln,149,MI,Cinisello Balsamo,S,24/11/1988,01/01/2017,5044335,517778,45.55232578741208,9.227764233272634,"(45.55232578741208, 9.227764233272634)"
6665,Ozono,µg/m³,565,Cantù v.Meucci,369,CO,Cantù,N,17/01/2005,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)"
9991,Ozono,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,12/07/2006,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)"
10054,Biossido di Zolfo,µg/m³,691,Ferrera Erbognone AGIP v. Indipendenza,89,PV,Ferrera Erbognone,S,01/01/2007,01/01/2017,4995270,489675,45.11082363436007,8.86874423650247,"(45.11082363436007, 8.86874423650247)"
5539,Biossido di Azoto,µg/m³,536,Arese v. Matteotti,157,MI,Arese,S,16/10/1991,30/07/2018,5043325,506302,45.543433254501636,9.080725831284644,"(45.543433254501636, 9.080725831284644)"
6316,Ossidi di Azoto,µg/m³,537,Lainate v.Mengato,176,MI,Lainate,S,25/09/1991,12/09/2013,5046000,502013,45.56753666798259,9.025796665025974,"(45.56753666798259, 9.025796665025974)"
12029,Particelle sospese PM2.5,µg/m³,706,Lecco v.Sora,272,LC,Lecco,N,31/12/2000,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)"
10035,Benzene,µg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,02/02/2006,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)"
6348,Ossidi di Azoto,µg/m³,509,Rivolta d'Adda v.Beccaria,101,CR,Rivolta d'Adda,S,12/01/1991,01/01/2018,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)"
6837,Biossido di Azoto,µg/m³,658,Manerbio v.Solferino,66,BS,Manerbio,S,28/08/1992,03/03/2015,5022465,589673,45.34995949312804,10.144752235947312,"(45.34995949312804, 10.144752235947312)"
5721,Ozono,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)"
5847,Monossido di Carbonio,mg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)"
6790,Ossidi di Azoto,µg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)"
6408,Ossidi di Azoto,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,01/01/2002,,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)"
6731,Biossido di Zolfo,µg/m³,645,Voghera v.Repubblica,100,PV,Voghera,S,07/03/2002,08/08/2003,4981380,500562,44.98586313155348,9.007128842722402,"(44.98586313155348, 9.007128842722402)"
5594,Biossido di Azoto,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,31/10/1991,30/07/2018,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)"
6702,Biossido di Zolfo,µg/m³,643,Pavia p.zza Minerva,77,PV,Pavia,S,03/03/2002,11/08/2003,5003660,511522,45.18632908049483,9.146666041286784,"(45.18632908049483, 9.146666041286784)"
5686,Biossido di Zolfo,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,17/02/1991,10/06/2003,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)"
6877,Biossido di Azoto,µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,08/06/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)"
5768,PM10,µg/m³,562,Mariano Comense v.le Lombardia,256,CO,Mariano Comense,S,01/01/1999,27/08/2003,5059472,514067,45.68865731381679,9.180657768638271,"(45.68865731381679, 9.180657768638271)"
6954,PM10 (SM2005),µg/m³,661,Rezzato v.De Gasperi,147,BS,Rezzato,N,27/01/1997,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)"
9880,Monossido di Carbonio,mg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)"
6376,Ossidi di Azoto,µg/m³,567,Chiavenna v.Cerletti,333,SO,Chiavenna,S,30/10/1993,30/07/2018,5129768,530454,46.320803497826546,9.395590913257395,"(46.320803497826546, 9.395590913257395)"
9740,PM10 (SM2005),µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,05/04/2005,,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)"
9967,PM10 (SM2005),µg/m³,509,Rivolta d'Adda v.Beccaria,101,CR,Rivolta d'Adda,S,10/01/2006,01/01/2018,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)"
5530,Biossido di Azoto,µg/m³,527,Castano Primo v. Olimpiadi,175,MI,Castano Primo,S,01/01/1990,01/01/2017,5043625,482522,45.54594268367404,8.776104584370271,"(45.54594268367404, 8.776104584370271)"
5612,Biossido di Zolfo,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,14/02/1990,05/05/2006,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)"
6616,Particolato Totale Sospeso,µg/m³,586,Costa Volpino v.Nazionale,192,BG,Costa Volpino,S,26/07/1993,23/11/2012,5075429,585212,45.82715793876258,10.09706172418631,"(45.82715793876258, 10.09706172418631)"
6786,Biossido di Azoto,µg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)"
10437,Ozono,µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,04/01/2009,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)"
5519,Biossido di Azoto,µg/m³,516,Robecchetto con Induno v. Pertini,135,MI,Robecchetto con Induno,S,07/12/1992,01/01/2017,5040503,481768,45.51782219008838,8.766562109244964,"(45.51782219008838, 8.766562109244964)"
6625,Particolato Totale Sospeso,µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,S,17/02/1991,01/11/1999,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)"
10149,PM10 (SM2005),µg/m³,701,Ostiglia v.Colombo,14,MN,Ostiglia,S,01/01/2007,01/01/2017,4993316,668216,45.073311155731965,11.137034007299844,"(45.073311155731965, 11.137034007299844)"
9900,Ozono,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,01/12/2005,01/01/2018,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)"
12638,Arsenico,ng/m³,548,Milano v.Senato,118,MI,Milano,N,09/07/2008,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)"
10457,Ossidi di Azoto,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296032,"(45.23349364130374, 9.666250375296032)"
5656,Biossido di Zolfo,µg/m³,553,Saronno v.Marconi,211,VA,Saronno,S,25/06/1993,18/12/2001,5052270,502902,45.62396968592561,9.037226525673523,"(45.62396968592561, 9.037226525673523)"
6838,Biossido di Zolfo,µg/m³,658,Manerbio v.Solferino,66,BS,Manerbio,S,27/08/1992,15/09/2003,5022465,589673,45.34995949312804,10.144752235947312,"(45.34995949312804, 10.144752235947312)"
