,Data,Biossido di Azoto_Count_sensori,Biossido di Azoto_Indice numerico,Biossido di Azoto_Indice testuale,Biossido di Azoto_Valore_interesse,Biossido di Azoto_Valore_interesse_std,Biossido di Zolfo_Count_sensori,Biossido di Zolfo_Indice numerico,Biossido di Zolfo_Indice testuale,Biossido di Zolfo_Valore_interesse,Biossido di Zolfo_Valore_interesse_std,Ozono_Count_sensori,Ozono_Indice numerico,Ozono_Indice testuale,Ozono_Valore_interesse,Ozono_Valore_interesse_std,PM10 (SM2005)_Count_sensori,PM10 (SM2005)_Indice numerico,PM10 (SM2005)_Indice testuale,PM10 (SM2005)_Valore_interesse,PM10 (SM2005)_Valore_interesse_std,Particelle sospese PM2.5_Count_sensori,Particelle sospese PM2.5_Indice numerico,Particelle sospese PM2.5_Indice testuale,Particelle sospese PM2.5_Valore_interesse,Particelle sospese PM2.5_Valore_interesse_std,IQA_numerico,IQA
5460,2010-12-13,33,2,Accettabile,105.4,35.0,7,4,Molto Buona,6.8,5.7,20,4,Molto Buona,54.2,9.6,14,3,Buona,25.9,17.0,4,3,Buona,17.0,10.4,2,Accettabile
5461,2010-12-14,32,2,Accettabile,138.9,38.9,7,4,Molto Buona,8.9,3.7,20,4,Molto Buona,22.9,18.5,13,1,Scarsa,65.8,20.4,4,1,Scarsa,45.0,9.1,1,Scarsa
5462,2010-12-15,31,2,Accettabile,128.6,35.6,7,4,Molto Buona,7.7,5.6,20,4,Molto Buona,12.6,14.3,13,1,Scarsa,97.9,32.7,4,0,Molto Scarsa,69.8,17.6,0,Molto Scarsa
5463,2010-12-16,32,2,Accettabile,142.9,42.3,7,4,Molto Buona,10.5,4.8,20,4,Molto Buona,13.0,8.2,14,1,Scarsa,95.0,29.3,3,0,Molto Scarsa,67.7,21.9,0,Molto Scarsa
5464,2010-12-17,30,2,Accettabile,117.7,35.5,7,4,Molto Buona,5.8,2.4,20,4,Molto Buona,8.6,3.6,14,1,Scarsa,67.1,11.9,3,0,Molto Scarsa,63.3,11.6,0,Molto Scarsa
5465,2010-12-18,30,2,Accettabile,131.5,31.4,7,4,Molto Buona,6.7,3.4,20,4,Molto Buona,16.4,7.2,13,1,Scarsa,60.8,12.6,3,0,Molto Scarsa,61.7,5.9,0,Molto Scarsa
5466,2010-12-19,30,2,Accettabile,105.9,30.8,7,4,Molto Buona,4.4,1.5,20,4,Molto Buona,13.2,5.6,13,1,Scarsa,51.3,11.1,3,0,Molto Scarsa,53.3,8.8,0,Molto Scarsa
5467,2010-12-20,31,2,Accettabile,122.7,30.5,7,4,Molto Buona,7.5,2.8,20,4,Molto Buona,11.9,4.0,13,1,Scarsa,77.0,13.6,4,0,Molto Scarsa,72.8,5.0,0,Molto Scarsa
5468,2010-12-21,31,2,Accettabile,127.6,27.4,7,4,Molto Buona,6.4,1.8,20,4,Molto Buona,6.7,2.3,13,1,Scarsa,74.1,28.9,3,0,Molto Scarsa,67.7,9.7,0,Molto Scarsa
5469,2010-12-22,31,3,Buona,96.5,25.0,7,4,Molto Buona,4.9,1.3,20,4,Molto Buona,6.2,4.3,13,2,Accettabile,39.3,10.6,4,1,Scarsa,36.8,5.2,1,Scarsa
5470,2010-12-23,34,2,Accettabile,102.7,25.8,7,4,Molto Buona,5.6,1.4,20,4,Molto Buona,6.5,4.3,13,3,Buona,33.0,11.2,3,1,Scarsa,34.0,4.3,1,Scarsa
5471,2010-12-24,34,3,Buona,84.0,20.7,7,4,Molto Buona,4.6,1.6,20,4,Molto Buona,11.3,7.3,11,3,Buona,21.0,8.2,3,3,Buona,19.0,3.6,3,Buona
5472,2010-12-25,33,3,Buona,65.5,19.7,7,4,Molto Buona,3.8,1.3,19,4,Molto Buona,5.8,3.3,11,3,Buona,23.3,11.8,4,2,Accettabile,23.0,9.3,2,Accettabile
5473,2010-12-26,33,3,Buona,66.0,17.7,7,4,Molto Buona,2.4,1.0,19,4,Molto Buona,32.7,16.1,11,4,Molto Buona,11.8,5.7,4,3,Buona,11.2,4.3,3,Buona
5474,2010-12-27,35,3,Buona,97.1,27.5,7,4,Molto Buona,6.1,1.9,20,4,Molto Buona,22.2,8.3,10,3,Buona,32.2,13.2,3,1,Scarsa,32.0,3.7,1,Scarsa
5475,2010-12-28,35,2,Accettabile,101.4,27.6,7,4,Molto Buona,8.0,5.7,20,4,Molto Buona,9.3,4.1,12,1,Scarsa,63.5,9.6,4,0,Molto Scarsa,58.2,8.5,0,Molto Scarsa
5476,2010-12-29,35,2,Accettabile,126.9,30.0,7,4,Molto Buona,9.3,4.8,20,4,Molto Buona,9.7,5.1,14,1,Scarsa,86.9,15.0,4,0,Molto Scarsa,79.2,8.2,0,Molto Scarsa
5477,2010-12-30,33,2,Accettabile,120.2,23.3,7,4,Molto Buona,7.2,2.9,19,4,Molto Buona,8.7,6.4,14,1,Scarsa,94.1,19.1,4,0,Molto Scarsa,81.8,13.6,0,Molto Scarsa
5478,2010-12-31,33,2,Accettabile,129.0,31.6,7,4,Molto Buona,6.7,3.5,19,4,Molto Buona,12.4,7.6,14,0,Molto Scarsa,100.5,18.7,4,0,Molto Scarsa,95.0,14.5,0,Molto Scarsa
5479,2011-01-01,33,2,Accettabile,107.2,24.1,7,4,Molto Buona,7.5,4.8,19,4,Molto Buona,16.1,9.7,13,0,Molto Scarsa,129.7,30.3,4,0,Molto Scarsa,125.5,23.2,0,Molto Scarsa
5480,2011-01-02,33,3,Buona,95.3,23.2,7,4,Molto Buona,4.9,1.5,19,4,Molto Buona,11.0,6.6,14,1,Scarsa,86.0,23.8,4,0,Molto Scarsa,81.5,14.6,0,Molto Scarsa
5481,2011-01-03,33,2,Accettabile,101.5,26.5,7,4,Molto Buona,5.0,1.5,19,4,Molto Buona,25.3,8.6,14,1,Scarsa,51.4,13.0,4,1,Scarsa,43.8,9.3,1,Scarsa
5482,2011-01-04,32,2,Accettabile,101.3,25.3,7,4,Molto Buona,4.3,1.4,18,4,Molto Buona,14.3,7.6,12,1,Scarsa,50.2,11.7,4,1,Scarsa,35.0,3.2,1,Scarsa
5483,2011-01-05,33,3,Buona,99.4,26.2,7,4,Molto Buona,4.3,1.5,19,4,Molto Buona,11.5,8.7,13,1,Scarsa,68.7,14.0,4,0,Molto Scarsa,54.5,9.6,0,Molto Scarsa
5484,2011-01-06,33,3,Buona,84.0,18.2,7,4,Molto Buona,4.1,0.9,19,4,Molto Buona,9.4,5.6,14,1,Scarsa,62.4,13.7,4,0,Molto Scarsa,57.5,3.2,0,Molto Scarsa
5485,2011-01-07,33,3,Buona,72.9,18.4,7,4,Molto Buona,3.8,1.1,19,4,Molto Buona,6.2,4.6,14,1,Scarsa,53.3,11.2,4,0,Molto Scarsa,57.8,9.5,0,Molto Scarsa
5486,2011-01-08,33,3,Buona,69.9,18.9,7,4,Molto Buona,4.3,1.3,19,4,Molto Buona,5.5,4.7,14,1,Scarsa,54.5,13.8,4,0,Molto Scarsa,57.5,10.4,0,Molto Scarsa
5487,2011-01-09,33,3,Buona,75.4,17.0,7,4,Molto Buona,5.0,1.5,19,4,Molto Buona,5.8,5.0,14,1,Scarsa,57.9,15.1,4,0,Molto Scarsa,60.5,7.0,0,Molto Scarsa
5488,2011-01-10,34,3,Buona,83.0,18.0,7,4,Molto Buona,6.0,2.2,20,4,Molto Buona,5.3,4.1,14,3,Buona,31.4,8.4,4,1,Scarsa,32.5,2.2,1,Scarsa
5489,2011-01-11,35,3,Buona,95.9,26.4,7,4,Molto Buona,9.4,11.8,20,4,Molto Buona,6.6,3.6,13,2,Accettabile,37.2,9.3,4,1,Scarsa,37.8,4.9,1,Scarsa
5490,2011-01-12,35,2,Accettabile,151.7,48.7,7,4,Molto Buona,17.5,21.0,20,4,Molto Buona,7.8,6.1,14,1,Scarsa,66.9,16.8,4,0,Molto Scarsa,54.0,9.1,0,Molto Scarsa
5491,2011-01-13,35,2,Accettabile,138.5,35.6,7,4,Molto Buona,14.3,15.9,20,4,Molto Buona,10.2,7.5,13,1,Scarsa,71.3,14.1,4,0,Molto Scarsa,57.2,10.9,0,Molto Scarsa
5492,2011-01-14,35,2,Accettabile,110.7,28.2,7,4,Molto Buona,5.4,2.2,20,4,Molto Buona,6.3,4.1,13,1,Scarsa,64.2,15.5,3,1,Scarsa,42.0,7.1,1,Scarsa
5493,2011-01-15,35,3,Buona,84.7,18.5,7,4,Molto Buona,4.6,2.3,20,4,Molto Buona,6.2,3.0,13,1,Scarsa,50.7,7.6,3,1,Scarsa,43.0,5.0,1,Scarsa
5494,2011-01-16,35,3,Buona,82.6,18.5,7,4,Molto Buona,4.9,2.4,20,4,Molto Buona,7.0,3.6,13,2,Accettabile,49.7,9.4,3,1,Scarsa,43.7,5.0,1,Scarsa
5495,2011-01-17,35,2,Accettabile,127.3,38.2,7,4,Molto Buona,9.3,4.5,20,4,Molto Buona,9.8,9.1,13,1,Scarsa,96.0,31.2,3,0,Molto Scarsa,77.3,4.5,0,Molto Scarsa
5496,2011-01-18,35,2,Accettabile,173.0,39.1,7,4,Molto Buona,8.9,3.6,20,4,Molto Buona,10.1,8.8,13,0,Molto Scarsa,135.8,40.5,4,0,Molto Scarsa,112.0,27.0,0,Molto Scarsa
5497,2011-01-19,33,2,Accettabile,191.3,49.1,6,4,Molto Buona,9.6,2.7,20,4,Molto Buona,9.2,6.4,14,0,Molto Scarsa,114.2,30.4,4,0,Molto Scarsa,90.0,22.9,0,Molto Scarsa
5498,2011-01-20,33,3,Buona,98.1,24.8,6,4,Molto Buona,4.8,1.8,20,4,Molto Buona,14.2,6.5,14,2,Accettabile,45.8,9.0,4,1,Scarsa,39.0,5.6,1,Scarsa
5499,2011-01-21,34,2,Accettabile,144.6,42.7,6,4,Molto Buona,7.7,3.8,20,4,Molto Buona,26.9,12.3,14,1,Scarsa,59.8,13.7,4,1,Scarsa,47.8,7.6,1,Scarsa
5500,2011-01-22,34,2,Accettabile,118.2,42.4,6,4,Molto Buona,5.9,2.7,20,4,Molto Buona,33.0,6.9,14,1,Scarsa,52.2,9.4,4,1,Scarsa,41.2,5.4,1,Scarsa
5501,2011-01-23,34,2,Accettabile,115.1,28.2,6,4,Molto Buona,12.4,8.6,20,4,Molto Buona,43.6,7.9,14,1,Scarsa,61.0,7.7,4,0,Molto Scarsa,53.8,5.1,0,Molto Scarsa
5502,2011-01-24,34,2,Accettabile,131.4,33.2,6,4,Molto Buona,13.0,12.6,20,4,Molto Buona,23.6,10.9,14,1,Scarsa,80.1,15.7,4,0,Molto Scarsa,69.0,12.9,0,Molto Scarsa
5503,2011-01-25,34,2,Accettabile,137.4,36.0,7,4,Molto Buona,9.7,3.1,20,4,Molto Buona,18.4,9.8,14,0,Molto Scarsa,101.6,20.9,4,0,Molto Scarsa,85.8,5.3,0,Molto Scarsa
5504,2011-01-26,34,2,Accettabile,142.4,35.6,7,4,Molto Buona,19.6,15.1,20,4,Molto Buona,12.3,8.0,14,0,Molto Scarsa,118.3,21.1,4,0,Molto Scarsa,104.2,10.1,0,Molto Scarsa
5505,2011-01-27,34,2,Accettabile,131.4,29.3,7,4,Molto Buona,12.0,8.3,20,4,Molto Buona,13.7,6.1,14,0,Molto Scarsa,104.8,17.4,4,0,Molto Scarsa,92.0,5.9,0,Molto Scarsa
5506,2011-01-28,34,2,Accettabile,128.8,30.5,7,4,Molto Buona,7.8,2.8,20,4,Molto Buona,14.7,5.4,14,1,Scarsa,90.1,15.6,4,0,Molto Scarsa,79.5,9.2,0,Molto Scarsa
5507,2011-01-29,35,2,Accettabile,103.7,23.5,7,4,Molto Buona,5.2,0.6,20,4,Molto Buona,38.5,6.7,13,2,Accettabile,48.7,8.3,4,1,Scarsa,40.8,10.4,1,Scarsa
5508,2011-01-30,35,3,Buona,84.7,16.8,7,4,Molto Buona,7.4,7.0,20,4,Molto Buona,21.9,6.5,14,1,Scarsa,56.3,9.2,4,0,Molto Scarsa,54.0,7.6,0,Molto Scarsa
5509,2011-01-31,35,2,Accettabile,120.8,31.4,7,4,Molto Buona,9.8,4.4,20,4,Molto Buona,15.7,6.0,14,1,Scarsa,77.1,14.2,4,0,Molto Scarsa,70.5,10.2,0,Molto Scarsa
5510,2011-02-01,35,2,Accettabile,134.0,31.8,7,4,Molto Buona,11.3,8.2,20,4,Molto Buona,14.3,10.0,14,1,Scarsa,97.2,28.2,4,0,Molto Scarsa,86.5,8.0,0,Molto Scarsa
5511,2011-02-02,35,2,Accettabile,139.2,39.1,7,4,Molto Buona,17.8,18.1,19,4,Molto Buona,10.4,5.2,14,1,Scarsa,95.1,20.6,4,0,Molto Scarsa,79.2,6.1,0,Molto Scarsa
5512,2011-02-03,34,2,Accettabile,162.7,37.8,7,4,Molto Buona,12.8,5.6,19,4,Molto Buona,14.7,6.3,14,1,Scarsa,91.8,18.2,4,0,Molto Scarsa,71.5,12.8,0,Molto Scarsa
5513,2011-02-04,34,2,Accettabile,173.9,35.7,7,4,Molto Buona,27.0,20.7,19,4,Molto Buona,17.9,7.9,14,0,Molto Scarsa,102.4,13.0,4,0,Molto Scarsa,79.5,8.8,0,Molto Scarsa
5514,2011-02-05,33,2,Accettabile,176.2,50.9,6,4,Molto Buona,13.2,5.1,18,4,Molto Buona,20.4,8.9,14,0,Molto Scarsa,107.5,23.9,4,0,Molto Scarsa,85.5,12.8,0,Molto Scarsa
5515,2011-02-06,32,2,Accettabile,176.0,62.3,6,4,Molto Buona,12.4,3.9,18,4,Molto Buona,22.7,7.7,14,0,Molto Scarsa,108.8,24.0,4,0,Molto Scarsa,92.5,9.1,0,Molto Scarsa
5516,2011-02-07,34,1,Scarsa,225.7,64.4,7,4,Molto Buona,25.3,14.7,19,4,Molto Buona,15.1,6.1,14,0,Molto Scarsa,132.0,32.1,4,0,Molto Scarsa,106.5,18.7,0,Molto Scarsa
5517,2011-02-08,35,2,Accettabile,184.7,59.7,7,4,Molto Buona,13.9,5.5,19,4,Molto Buona,30.1,9.5,14,1,Scarsa,99.1,19.9,4,0,Molto Scarsa,81.5,15.2,0,Molto Scarsa
5518,2011-02-09,34,2,Accettabile,177.5,44.0,7,4,Molto Buona,10.8,4.4,19,4,Molto Buona,18.1,10.5,14,0,Molto Scarsa,106.3,25.1,4,0,Molto Scarsa,91.5,8.0,0,Molto Scarsa
5519,2011-02-10,35,2,Accettabile,184.8,43.1,7,4,Molto Buona,15.1,7.7,19,4,Molto Buona,34.4,14.9,14,0,Molto Scarsa,112.4,21.4,4,0,Molto Scarsa,96.0,10.9,0,Molto Scarsa
5520,2011-02-11,35,2,Accettabile,148.2,38.1,7,4,Molto Buona,7.7,2.6,19,4,Molto Buona,58.0,14.5,14,1,Scarsa,78.9,10.9,4,0,Molto Scarsa,69.8,11.7,0,Molto Scarsa
5521,2011-02-12,34,2,Accettabile,116.4,25.6,7,4,Molto Buona,5.2,3.0,19,4,Molto Buona,68.5,12.2,14,1,Scarsa,61.4,9.8,4,1,Scarsa,49.8,7.4,1,Scarsa
5522,2011-02-13,34,3,Buona,81.7,18.7,7,4,Molto Buona,3.9,3.2,19,4,Molto Buona,36.7,7.8,14,0,Molto Scarsa,103.9,29.2,4,0,Molto Scarsa,104.8,6.6,0,Molto Scarsa
5523,2011-02-14,35,2,Accettabile,101.2,20.4,7,4,Molto Buona,4.7,2.3,19,4,Molto Buona,13.8,9.7,14,0,Molto Scarsa,114.1,19.8,4,0,Molto Scarsa,109.2,6.5,0,Molto Scarsa
5524,2011-02-15,35,3,Buona,84.0,18.8,7,4,Molto Buona,3.6,2.2,20,4,Molto Buona,28.2,12.2,14,1,Scarsa,61.1,16.0,4,0,Molto Scarsa,53.2,4.0,0,Molto Scarsa
5525,2011-02-16,35,3,Buona,89.3,18.2,7,4,Molto Buona,3.2,1.8,20,4,Molto Buona,42.7,11.3,14,4,Molto Buona,15.3,5.1,4,3,Buona,14.8,2.6,3,Buona
5526,2011-02-17,35,3,Buona,96.7,23.1,7,4,Molto Buona,4.9,2.0,20,4,Molto Buona,26.5,12.4,14,3,Buona,29.2,6.2,4,2,Accettabile,25.0,2.9,2,Accettabile
5527,2011-02-18,35,2,Accettabile,109.2,23.2,7,4,Molto Buona,10.0,8.3,20,4,Molto Buona,38.2,11.4,14,2,Accettabile,38.4,9.2,4,1,Scarsa,29.5,14.4,1,Scarsa
5528,2011-02-19,34,2,Accettabile,133.5,39.6,7,4,Molto Buona,8.7,3.3,20,4,Molto Buona,48.7,11.9,14,2,Accettabile,47.9,13.5,4,1,Scarsa,38.8,10.5,1,Scarsa
5529,2011-02-20,34,3,Buona,85.1,20.5,7,4,Molto Buona,4.1,2.6,20,4,Molto Buona,38.2,6.6,14,2,Accettabile,40.1,8.8,4,1,Scarsa,40.8,1.9,1,Scarsa
5530,2011-02-21,34,3,Buona,92.5,23.0,7,4,Molto Buona,5.9,2.2,20,4,Molto Buona,35.8,5.7,14,2,Accettabile,41.1,8.0,4,1,Scarsa,34.0,4.7,1,Scarsa
5531,2011-02-22,35,3,Buona,89.9,26.0,7,4,Molto Buona,4.6,1.8,20,4,Molto Buona,43.7,6.9,14,2,Accettabile,44.9,6.5,4,1,Scarsa,35.2,5.4,1,Scarsa
5532,2011-02-23,33,2,Accettabile,116.3,34.2,7,4,Molto Buona,5.9,2.8,20,4,Molto Buona,32.3,14.2,14,1,Scarsa,68.6,12.1,4,0,Molto Scarsa,57.2,5.8,0,Molto Scarsa
5533,2011-02-24,34,2,Accettabile,130.2,32.9,7,4,Molto Buona,10.9,7.4,20,4,Molto Buona,46.1,9.8,14,1,Scarsa,69.6,10.5,4,0,Molto Scarsa,58.0,5.4,0,Molto Scarsa
5534,2011-02-25,35,2,Accettabile,122.3,37.7,7,4,Molto Buona,7.1,2.0,20,4,Molto Buona,60.4,8.2,14,1,Scarsa,67.5,10.3,4,0,Molto Scarsa,56.0,3.9,0,Molto Scarsa
5535,2011-02-26,35,2,Accettabile,129.0,25.8,7,4,Molto Buona,9.0,5.0,20,4,Molto Buona,51.5,9.2,14,1,Scarsa,69.6,10.4,4,0,Molto Scarsa,57.2,3.6,0,Molto Scarsa
5536,2011-02-27,35,2,Accettabile,112.3,23.0,7,4,Molto Buona,6.8,3.9,20,4,Molto Buona,45.6,6.7,14,2,Accettabile,47.0,11.6,4,1,Scarsa,45.0,5.1,1,Scarsa
5537,2011-02-28,35,2,Accettabile,103.0,23.9,7,4,Molto Buona,4.8,3.8,20,4,Molto Buona,46.8,7.6,14,3,Buona,26.9,6.3,4,1,Scarsa,27.5,3.8,1,Scarsa
5538,2011-03-01,35,3,Buona,87.7,21.5,7,4,Molto Buona,9.0,4.7,20,4,Molto Buona,56.8,7.7,14,2,Accettabile,37.4,8.8,4,1,Scarsa,36.0,6.6,1,Scarsa
5539,2011-03-02,34,3,Buona,72.2,24.6,7,4,Molto Buona,5.8,3.4,20,4,Molto Buona,65.0,6.9,13,2,Accettabile,44.5,6.7,4,1,Scarsa,34.5,8.8,1,Scarsa
5540,2011-03-03,35,3,Buona,90.0,21.7,7,4,Molto Buona,3.3,2.0,20,4,Molto Buona,54.8,6.6,14,2,Accettabile,38.6,6.2,4,1,Scarsa,36.5,5.0,1,Scarsa
5541,2011-03-04,34,3,Buona,92.4,25.4,7,4,Molto Buona,6.4,2.7,20,4,Molto Buona,33.2,10.4,14,2,Accettabile,42.6,8.9,4,1,Scarsa,43.0,5.5,1,Scarsa
5542,2011-03-05,34,2,Accettabile,100.4,21.4,7,4,Molto Buona,15.8,10.0,20,4,Molto Buona,54.6,13.6,14,1,Scarsa,54.6,8.8,4,0,Molto Scarsa,52.2,4.9,0,Molto Scarsa
5543,2011-03-06,34,2,Accettabile,136.4,37.0,7,4,Molto Buona,7.5,4.0,20,3,Buona,83.9,13.3,14,1,Scarsa,52.1,12.8,4,0,Molto Scarsa,51.5,5.2,0,Molto Scarsa
5544,2011-03-07,34,3,Buona,92.1,22.9,7,4,Molto Buona,3.6,1.6,20,4,Molto Buona,67.7,8.4,14,3,Buona,32.1,7.3,4,2,Accettabile,23.0,7.0,2,Accettabile
5545,2011-03-08,34,2,Accettabile,108.5,25.0,7,4,Molto Buona,5.0,2.3,20,4,Molto Buona,60.1,9.0,14,2,Accettabile,43.3,5.7,4,1,Scarsa,35.0,3.7,1,Scarsa
5546,2011-03-09,34,2,Accettabile,139.2,34.4,7,4,Molto Buona,10.7,6.6,20,4,Molto Buona,63.2,12.8,14,1,Scarsa,69.5,8.8,4,0,Molto Scarsa,59.5,4.4,0,Molto Scarsa
5547,2011-03-10,34,2,Accettabile,126.3,32.8,7,4,Molto Buona,10.1,3.3,20,3,Buona,81.4,15.9,13,1,Scarsa,67.2,14.2,4,0,Molto Scarsa,59.5,12.7,0,Molto Scarsa
5548,2011-03-11,34,2,Accettabile,120.1,36.8,7,4,Molto Buona,7.5,3.1,20,3,Buona,80.0,13.6,13,2,Accettabile,40.4,6.6,4,1,Scarsa,33.0,4.1,1,Scarsa
5549,2011-03-12,35,3,Buona,78.0,21.7,7,4,Molto Buona,4.2,2.2,20,4,Molto Buona,71.0,12.1,14,1,Scarsa,83.1,16.9,4,0,Molto Scarsa,82.0,10.8,0,Molto Scarsa
5550,2011-03-13,35,3,Buona,60.4,19.0,7,4,Molto Buona,1.7,1.1,20,4,Molto Buona,76.2,11.4,14,3,Buona,28.1,12.1,4,1,Scarsa,33.2,4.6,1,Scarsa
5551,2011-03-14,35,2,Accettabile,101.7,24.1,7,4,Molto Buona,4.2,1.3,20,4,Molto Buona,63.2,12.0,14,3,Buona,24.4,7.8,4,2,Accettabile,22.5,4.5,2,Accettabile
5552,2011-03-15,34,3,Buona,87.1,18.3,7,4,Molto Buona,2.5,1.2,20,4,Molto Buona,24.9,9.8,14,3,Buona,33.7,10.2,4,1,Scarsa,34.2,3.7,1,Scarsa
5553,2011-03-16,35,3,Buona,91.1,21.3,7,4,Molto Buona,1.9,1.1,20,4,Molto Buona,47.5,13.4,14,4,Molto Buona,13.6,5.9,4,3,Buona,15.5,1.8,3,Buona
5554,2011-03-17,34,3,Buona,80.1,18.5,7,4,Molto Buona,2.6,1.1,20,4,Molto Buona,28.2,6.3,12,3,Buona,22.9,8.0,4,2,Accettabile,21.5,5.1,2,Accettabile
5555,2011-03-18,35,3,Buona,96.5,27.1,7,4,Molto Buona,4.5,2.0,20,4,Molto Buona,58.9,27.2,14,3,Buona,34.1,12.1,4,1,Scarsa,31.5,11.2,1,Scarsa
5556,2011-03-19,35,3,Buona,75.2,17.1,7,4,Molto Buona,4.6,2.5,20,4,Molto Buona,78.5,11.5,14,2,Accettabile,37.8,9.4,4,1,Scarsa,34.5,3.4,1,Scarsa
5557,2011-03-20,35,3,Buona,82.1,25.9,7,4,Molto Buona,2.7,2.0,20,4,Molto Buona,76.0,11.2,14,4,Molto Buona,12.0,3.6,3,4,Molto Buona,8.3,5.4,3,Buona
5558,2011-03-21,35,3,Buona,99.4,23.4,7,4,Molto Buona,3.5,1.9,20,4,Molto Buona,69.8,9.5,14,3,Buona,22.5,4.7,4,3,Buona,15.8,4.9,3,Buona
5559,2011-03-22,34,2,Accettabile,120.3,28.7,7,4,Molto Buona,9.9,5.4,19,4,Molto Buona,63.1,13.0,14,2,Accettabile,41.4,6.6,4,1,Scarsa,34.0,5.2,1,Scarsa
5560,2011-03-23,35,2,Accettabile,147.8,35.4,7,4,Molto Buona,12.2,7.1,20,4,Molto Buona,73.5,16.0,14,1,Scarsa,56.3,12.7,4,1,Scarsa,45.0,7.2,1,Scarsa
5561,2011-03-24,35,2,Accettabile,159.7,40.9,7,4,Molto Buona,7.1,4.0,20,3,Buona,87.7,15.5,14,1,Scarsa,60.1,13.0,4,1,Scarsa,48.8,8.7,1,Scarsa
5562,2011-03-25,35,2,Accettabile,124.8,33.6,7,4,Molto Buona,12.5,14.4,20,3,Buona,102.6,13.3,13,2,Accettabile,44.3,10.4,3,1,Scarsa,34.3,3.4,1,Scarsa
5563,2011-03-26,33,3,Buona,74.8,20.0,6,4,Molto Buona,3.7,2.2,19,3,Buona,106.7,9.7,13,3,Buona,29.5,3.7,3,2,Accettabile,22.0,3.3,2,Accettabile
5564,2011-03-27,33,3,Buona,67.8,19.8,6,4,Molto Buona,13.3,16.7,19,4,Molto Buona,76.5,12.3,12,3,Buona,27.3,2.4,3,2,Accettabile,21.7,1.7,2,Accettabile
5565,2011-03-28,34,3,Buona,87.2,21.7,7,4,Molto Buona,4.0,3.6,20,4,Molto Buona,66.4,11.0,12,3,Buona,25.2,3.5,3,2,Accettabile,22.0,1.6,2,Accettabile
5566,2011-03-29,32,3,Buona,99.5,20.8,6,4,Molto Buona,6.9,3.8,19,4,Molto Buona,74.4,12.6,13,2,Accettabile,36.4,6.3,4,1,Scarsa,33.2,5.1,1,Scarsa
5567,2011-03-30,32,2,Accettabile,103.7,19.9,6,4,Molto Buona,6.3,2.4,19,4,Molto Buona,78.1,11.9,13,2,Accettabile,38.7,7.2,3,1,Scarsa,32.0,3.7,1,Scarsa
5568,2011-03-31,33,2,Accettabile,122.5,25.8,6,4,Molto Buona,11.7,5.1,20,3,Buona,90.5,13.4,14,2,Accettabile,37.1,7.7,4,1,Scarsa,28.0,12.8,1,Scarsa
5569,2011-04-01,33,2,Accettabile,134.1,28.6,7,4,Molto Buona,8.1,5.1,20,4,Molto Buona,66.6,13.3,14,2,Accettabile,43.6,13.4,4,1,Scarsa,31.0,8.6,1,Scarsa
5570,2011-04-02,32,2,Accettabile,132.6,30.7,7,4,Molto Buona,5.4,2.8,20,2,Accettabile,125.1,14.7,14,1,Scarsa,52.6,12.5,4,1,Scarsa,42.8,6.7,1,Scarsa
5571,2011-04-03,32,2,Accettabile,121.4,27.0,7,4,Molto Buona,9.5,6.1,20,2,Accettabile,126.2,14.3,14,2,Accettabile,44.0,8.8,4,1,Scarsa,38.5,5.1,1,Scarsa
5572,2011-04-04,32,2,Accettabile,101.3,19.3,7,4,Molto Buona,9.8,8.0,20,3,Buona,93.4,9.1,13,3,Buona,28.8,6.3,3,2,Accettabile,24.3,8.8,2,Accettabile
5573,2011-04-05,33,3,Buona,90.0,23.5,7,4,Molto Buona,7.3,4.7,20,3,Buona,91.1,14.1,13,3,Buona,22.3,5.4,4,3,Buona,13.2,5.3,3,Buona
5574,2011-04-06,32,2,Accettabile,123.5,27.9,7,4,Molto Buona,7.7,4.1,20,3,Buona,91.2,20.9,14,2,Accettabile,41.1,7.8,4,1,Scarsa,29.2,5.4,1,Scarsa
5575,2011-04-07,32,2,Accettabile,134.1,30.3,7,4,Molto Buona,10.2,6.5,20,3,Buona,116.1,16.2,14,1,Scarsa,50.1,10.5,4,1,Scarsa,38.0,7.9,1,Scarsa
5576,2011-04-08,33,2,Accettabile,132.9,31.4,7,4,Molto Buona,11.9,7.7,20,3,Buona,91.0,14.6,14,3,Buona,34.4,9.8,4,2,Accettabile,22.8,8.9,2,Accettabile
5577,2011-04-09,33,2,Accettabile,106.6,31.9,7,4,Molto Buona,5.4,4.4,20,3,Buona,85.6,8.3,14,3,Buona,22.0,11.1,3,3,Buona,10.3,8.5,2,Accettabile
5578,2011-04-10,33,3,Buona,88.2,27.9,7,4,Molto Buona,3.0,1.9,20,2,Accettabile,120.4,14.5,14,3,Buona,26.3,6.0,4,3,Buona,15.0,5.2,2,Accettabile
5579,2011-04-11,33,2,Accettabile,116.8,26.2,7,4,Molto Buona,5.6,3.2,20,3,Buona,94.9,13.8,14,2,Accettabile,38.6,7.6,4,2,Accettabile,23.8,5.3,2,Accettabile
5580,2011-04-12,33,2,Accettabile,108.6,23.1,7,4,Molto Buona,5.2,2.7,20,3,Buona,100.8,11.8,14,2,Accettabile,46.1,11.2,3,1,Scarsa,31.0,6.2,1,Scarsa
